ID,Easting,Northing,Latitude(DDD.DDDD),Longitude(DDD.DDDD)
1006,844992,820338,22.322032956,114.261550802
1007,845261,820046,22.319394641,114.264160113
1008,845461,819760,22.316810836,114.266099662
1009,837467,822584,22.342337354,114.188513727
1010,835226,822502,22.341596955,114.166759147
1012,837375,822830,22.344558935,114.187620803
1014,838021,822792,22.344215235,114.193891942
1016,841318,821273,22.330491265,114.225893377
1017,841594,820774,22.325984172,114.228570774
1020,842086,819742,22.316663010,114.233342580
1021,842207,819581,22.315208671,114.234516381
1022,842685,819301,22.312678388,114.239154571
1023,842606,819114,22.310989959,114.238387096
1024,842695,818646,22.306763307,114.239248997
1025,842602,818385,22.304406664,114.238345391
1026,842718,818198,22.302717510,114.239470409
1027,842905,818168,22.302445881,114.241285085
1028,842840,818146,22.302247457,114.240654183
1029,842590,818421,22.304731810,114.238229074
1030,842700,818789,22.308054665,114.239298096
1031,842594,819107,22.310926789,114.238270604
1032,842691,819324,22.312886069,114.239212896
1033,842388,819576,22.315162884,114.236273089
1034,842162,819635,22.315696478,114.234079825
1035,841983,819780,22.317006518,114.232343021
1038,841150,821551,22.333002251,114.224263495
1039,840225,821475,22.332318306,114.215284418
1040,838439,822685,22.343248486,114.197949609
1042,838019,822708,22.343456669,114.193872434
1046,844213,819924,22.318298069,114.253987662
1047,844220,820110,22.319977725,114.254056528
1049,844017,820837,22.326543885,114.252089730
1050,844411,820916,22.327255481,114.255914475
1051,844770,820644,22.324797426,114.259397664
1052,844771,820335,22.322006971,114.259405729
1053,844718,820470,22.323226361,114.258892016
1054,844428,820525,22.323724443,114.256077492
1055,844364,820315,22.321828323,114.255455229
1056,844477,819991,22.318901878,114.256550359
1058,842315,818531,22.305726165,114.235560628
1061,833943,816316,22.285732410,114.154313380
1062,838654,816924,22.291222936,114.200028148
1063,842025,818004,22.300968029,114.232744278
1064,842165,818514,22.305573165,114.234104813
1065,841860,819088,22.310757749,114.231146790
1066,845009,819915,22.318212933,114.261713496
1067,844966,820334,22.321996966,114.261298421
1068,844738,820648,22.324833706,114.259087083
1069,844391,820893,22.327047872,114.255720228
1070,844015,820811,22.326309099,114.252070191
1073,840353,821592,22.333374584,114.216527195
1074,840180,821593,22.333384017,114.214847898
1075,839673,821676,22.334134635,114.209926659
1076,839569,820481,22.323343291,114.208914664
1077,839494,820281,22.321537316,114.208186293
1079,840477,819784,22.317046986,114.217726096
1081,841126,819386,22.313451097,114.224023954
1082,841520,819167,22.311472238,114.227847224
1083,841726,819029,22.310225374,114.229846069
1084,841718,818983,22.309809992,114.229768270
1085,841475,819159,22.311400130,114.227410454
1086,841185,819404,22.313613480,114.224596637
1087,840685,819588,22.315276467,114.219744362
1088,840449,819788,22.317083176,114.217454344
1090,839699,821711,22.334450653,114.210179116
1091,840232,821503,22.332571146,114.215352435
1092,841711,831102,22.419251136,114.229741662
1095,841365,831032,22.418620068,114.226380778
1096,840882,830165,22.410792007,114.221686960
1097,840729,829852,22.407965869,114.220200100
1098,841099,829568,22.405400204,114.223792718
1100,839899,828807,22.398530958,114.212136669
1101,839877,826400,22.376794550,114.211917565
1102,841781,830964,22.418004706,114.230421086
1103,841553,831572,22.423495956,114.228208587
1104,841893,831859,22.426086618,114.231512084
1106,841565,831520,22.423026334,114.228324972
1108,841797,830982,22.418167203,114.230576553
1109,841384,821360,22.331276730,114.226534300
1112,841515,820534,22.323817074,114.227803179
1115,840800,820329,22.321967837,114.220862614
1116,840429,820419,22.322781528,114.217261869
1119,840260,820187,22.320686832,114.215620942
1121,840810,820413,22.322726380,114.220959914
1123,841623,820610,22.324503066,114.228851711
1124,841404,820823,22.326427248,114.226726711
1125,841435,821105,22.328973780,114.227028522
1126,841292,818476,22.305232772,114.225632220
1127,841510,818523,22.305656560,114.227748061
1128,841574,818642,22.306731006,114.228369576
1130,836189,815763,22.280740029,114.176107787
1133,833754,811059,22.238257981,114.152487601
1134,833455,811213,22.239648246,114.149586922
1135,833319,811366,22.241029714,114.148267379
1136,841195,819322,22.312872943,114.224693440
1137,840715,819515,22.314617156,114.220035330
1138,840144,820131,22.320181384,114.214494904
1140,840097,820643,22.324805151,114.214039947
1141,839688,821249,22.330278548,114.210071350
1142,839433,821809,22.335336160,114.207597245
1143,839288,821991,22.336979986,114.206190064
1144,838749,822143,22.338353497,114.200958128
1146,838810,822412,22.340782631,114.201550700
1147,838711,822646,22.342895928,114.200590021
1148,838726,822179,22.338678631,114.200734916
1149,839158,821814,22.335381798,114.204927810
1150,839726,821289,22.330639695,114.210440292
1151,840159,820301,22.321716551,114.214640908
1152,840210,819875,22.317869402,114.215134870
1153,833549,811560,22.242782042,114.150498180
1154,833465,811223,22.239738569,114.149683909
1155,833702,811146,22.239043574,114.151983044
1158,818529,835682,22.460527291,114.004526603
1162,835303,817932,22.300327192,114.167509366
1164,835408,818509,22.305537911,114.168528047
1165,841671,819191,22.311688505,114.229312823
1166,818534,835706,22.460744073,114.004574914
1167,838657,822674,22.343148860,114.200065853
1171,831216,824364,22.358404756,114.127826181
1172,831223,824479,22.359443289,114.127893779
1173,831392,824659,22.361069275,114.129534007
1174,831495,824903,22.363273017,114.130533290
1175,831462,825434,22.368068142,114.130211297
1176,831350,825331,22.367137679,114.129124168
1177,831178,825299,22.366848201,114.127454275
1178,830926,825242,22.366332696,114.125007735
1179,830870,825380,22.367578735,114.124463553
1180,830635,825423,22.367966294,114.122181716
1181,830449,825384,22.367613483,114.120375923
1182,830217,825524,22.368876957,114.118122835
1183,830126,825577,22.369355252,114.117239076
1185,829958,825692,22.370393155,114.115607439
1186,830453,825403,22.367785077,114.120414691
1187,830867,825411,22.367858672,114.124434320
1188,830936,825324,22.367073231,114.125104553
1189,831125,825331,22.367137021,114.126939582
1191,831480,825457,22.368275894,114.130385996
1192,831513,824929,22.363507861,114.130707975
1193,831444,824683,22.361286155,114.130038795
1194,831050,824302,22.357844366,114.126214745
1195,834038,816434,22.286798150,114.155235062
1196,820025,824775,22.362046962,114.019172510
1197,818619,825217,22.366024576,114.005516942
1198,819327,825184,22.365733698,114.012391374
1199,819006,825248,22.366308454,114.009274050
1201,818209,825279,22.366580205,114.001535489
1203,817652,825449,22.368109442,113.996125491
1204,817407,825818,22.371439020,113.993742357
1205,817157,826051,22.373540360,113.991312188
1206,816707,826166,22.374573797,113.986941430
1207,816328,826530,22.377856532,113.983256894
1208,816057,826641,22.378855745,113.980624090
1209,815900,826894,22.381138599,113.979096387
1210,815615,827065,22.382679403,113.976326771
1211,815178,826862,22.380840903,113.972086057
1212,814598,826399,22.376652572,113.966460449
1213,814538,826168,22.374565775,113.965881001
1214,814021,826278,22.375552505,113.960859543
1215,814120,826569,22.378181651,113.961816775
1216,814294,826980,22.381895408,113.963500652
1217,814562,827341,22.385158815,113.966098084
1219,814316,826971,22.381814415,113.963714401
1220,814103,826515,22.377693786,113.961652455
1221,814142,826140,22.374307864,113.962036340
1222,814397,826051,22.373507420,113.964513533
1223,814512,826169,22.374574477,113.965628535
1224,814575,826408,22.376733556,113.966237000
1225,815227,826915,22.381320120,113.972561156
1226,815619,827093,22.382932304,113.976365250
1227,815881,826953,22.381671171,113.978911140
1228,816070,826661,22.379036508,113.980750067
1229,816352,826543,22.377974206,113.983489771
1230,816671,826243,22.375268734,113.986590934
1231,817111,826080,22.373801731,113.990865195
1232,817393,825888,22.372071001,113.993605596
1233,817578,825595,22.369427091,113.995405295
1234,817991,825449,22.368113083,113.999416941
1235,818403,825242,22.366248105,114.003419486
1237,818730,825260,22.366414024,114.006594186
1238,819430,825097,22.364949057,114.013392332
1239,820042,824706,22.361424017,114.019338262
1241,814956,825962,22.372710737,113.969942415
1242,814626,825944,22.372544061,113.966738493
1243,834479,816051,22.283339931,114.159514827
1244,816083,827581,22.387344693,113.980864662
1245,816105,827346,22.385222792,113.981081265
1248,818320,834537,22.450185301,114.002508947
1249,818286,834798,22.452541880,114.002175685
1250,818328,835020,22.454547070,114.002581216
1251,817964,835264,22.456746630,113.999042036
1252,818090,835616,22.459926674,114.000262157
1253,818259,835459,22.458510690,114.001905886
1254,818056,835573,22.459538005,113.999932317
1255,817770,835629,22.460040636,113.997152989
1256,818638,835338,22.457421962,114.005589433
1260,818019,835202,22.456187333,113.999577098
1261,818381,835011,22.454466352,114.003096229
1262,818286,834767,22.452261937,114.002176035
1263,818383,834472,22.449598985,114.003121723
1268,836314,815640,22.279629261,114.177320696
1269,839630,809033,22.219960337,114.209482741
1270,839264,809278,22.222173533,114.205933323
1271,839342,809107,22.220629146,114.206689539
1272,839360,808863,22.218425622,114.206863654
1275,839000,809031,22.219943388,114.203372298
1277,835455,817634,22.297636146,114.168984624
1278,835502,817398,22.295504941,114.169440845
1279,836017,817361,22.295170959,114.174438575
1280,836124,817648,22.297762759,114.175476909
1281,836165,817883,22.299884957,114.175874778
1282,836216,818047,22.301365980,114.176369709
1283,836387,818197,22.302720568,114.178029228
1284,836430,818096,22.301808472,114.178446525
1286,835996,817310,22.294710394,114.174234793
1289,835364,817954,22.300525898,114.168101338
1295,839012,809026,22.219898215,114.203488678
1298,839342,808910,22.218850097,114.206689162
1300,839329,809290,22.222281788,114.206563798
1305,838742,817067,22.292514191,114.200882323
1306,838885,817098,22.292793928,114.202270061
1307,841359,815565,22.278944436,114.226273206
1310,836233,818016,22.301086031,114.176534690
1317,835248,819975,22.318776687,114.166974316
1320,835564,818493,22.305393491,114.170042035
1321,835825,818552,22.305926383,114.172575025
1322,836190,818639,22.306712101,114.176117359
1323,837423,820491,22.323436381,114.188085078
1325,842125,818632,22.306638913,114.233717044
1326,842124,818671,22.306991110,114.233707481
1331,835555,818474,22.305221906,114.169954699
1333,812060,816667,22.288733807,113.941964028
1334,837776,815992,22.282807383,114.191507138
1336,810142,817365,22.295009123,113.923340849
1339,835651,820054,22.319490294,114.170885774
1340,834384,819991,22.318920450,114.158588378
1343,834995,819954,22.318586876,114.164518733
1345,811177,817947,22.300280273,113.933375581
1347,810697,817022,22.291919973,113.928732142
1348,810662,817017,22.291874300,113.928392583
1349,835225,822329,22.340034666,114.166749552
1350,835581,822269,22.339493010,114.170205411
1353,837099,822404,22.340712069,114.184941253
1354,837386,822400,22.340675784,114.187727286
1355,837808,822528,22.341831369,114.191823950
1356,838191,822529,22.341840013,114.195541931
1357,838935,822277,22.339563315,114.202763906
1358,839386,821962,22.336717924,114.207141312
1359,841659,818842,22.308536863,114.229195182
1360,841632,818699,22.307245571,114.228932663
1361,841500,818489,22.305349550,114.227650900
1362,842289,818585,22.306213909,114.235308501
1363,842269,818685,22.307117039,114.235114774
1364,842123,818937,22.309393254,114.233698749
1366,842512,818952,22.309527345,114.237474158
1367,842246,818983,22.309808238,114.234892669
1368,842209,818835,22.308471838,114.234533024
1369,841405,818777,22.307950651,114.226729849
1370,838190,822500,22.341578128,114.195532189
1371,838884,822246,22.339283445,114.202268780
1372,837759,822498,22.341560496,114.191348253
1373,837496,822382,22.340513158,114.188795091
1374,837262,822392,22.340603616,114.186523558
1376,835624,822243,22.339258231,114.170622838
1377,835303,822303,22.339799916,114.167506745
1379,837687,818433,22.304851208,114.190645699
1380,837536,818597,22.306332346,114.189180379
1381,837625,818775,22.307939727,114.190044282
1382,837643,819165,22.311461648,114.190219311
1383,837502,819249,22.312220326,114.188850911
1384,837350,819524,22.314703844,114.187375866
1385,838177,821573,22.333206800,114.195404883
1387,838365,822236,22.339193852,114.197230655
1388,838665,822210,22.338958665,114.200142817
1389,839083,821879,22.335968910,114.204199894
1390,838677,822177,22.338660639,114.200259255
1394,837382,819025,22.310197553,114.187686098
1395,837338,818732,22.307551613,114.187258867
1400,837466,815659,22.279800425,114.188498822
1403,839400,822301,22.339779263,114.207277877
1404,839465,822603,22.342506375,114.207909461
1406,838721,823266,22.348494864,114.200688050
1407,838592,823506,22.350662378,114.199436070
1408,838446,823518,22.350770936,114.198018699
1411,838955,823287,22.348684155,114.202959753
1412,839089,823210,22.347988587,114.204260488
1413,839488,822578,22.342280568,114.208132684
